,0,1,2,3,4,5,6,7,8,9,average
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.000000000000004,20.300000000000004,22.000000000000004,26.000000000000004,26.000000000000004,25.700000000000003,29.0,22.500000000000004,22.8,29.0,24.630000000000003
2,24.000000000000007,27.000000000000004,23.000000000000004,29.0,29.0,27.5,29.0,25.500000000000004,26.8,29.0,26.98
3,26.000000000000004,28.0,23.000000000000004,29.0,30.0,28.400000000000002,30.0,27.0,26.8,29.0,27.720000000000006
4,29.0,32.0,26.000000000000004,32.0,32.0,28.400000000000002,30.0,27.0,27.599999999999998,29.0,29.3
5,29.0,32.0,26.000000000000004,32.0,32.0,28.400000000000002,30.0,29.25,27.6,32.0,29.825
6,29.0,32.0,27.0,32.0,33.8,28.400000000000002,32.0,29.25,28.400000000000002,32.0,30.384999999999998
7,29.0,32.0,29.0,32.0,34.0,29.0,32.0,29.25,28.400000000000002,32.0,30.665
8,29.0,32.0,29.0,32.0,35.0,31.099999999999998,32.0,29.25,28.400000000000002,32.0,30.975
9,30.0,32.0,29.0,35.0,35.0,31.099999999999998,32.0,29.25,29.2,32.0,31.455000000000002
10,31.0,32.0,29.0,35.0,35.0,31.099999999999998,33.0,29.25,29.2,32.0,31.655
11,32.0,32.0,32.0,35.0,35.0,31.099999999999998,35.0,29.25,29.2,33.0,32.355000000000004
12,32.0,32.0,32.0,35.0,35.0,32.9,35.0,29.25,29.2,35.0,32.735
13,32.0,32.0,32.0,35.0,35.0,32.900000000000006,35.0,29.25,29.2,35.0,32.735
14,32.0,33.0,32.0,35.0,35.0,32.900000000000006,35.0,30.0,29.2,35.0,32.91
15,32.0,34.7,32.0,35.0,35.0,33.8,35.0,31.5,29.2,35.0,33.32
16,32.0,35.0,32.0,35.0,35.0,33.8,35.0,31.5,29.2,35.0,33.35
17,32.0,35.0,33.0,35.0,35.0,33.8,35.0,31.5,30.0,35.0,33.53
18,32.0,35.0,33.0,35.0,35.0,33.8,35.0,31.5,30.0,35.0,33.53
19,32.0,35.0,33.0,35.0,35.0,33.8,35.0,31.5,30.799999999999997,35.0,33.61
20,32.0,35.0,33.0,35.0,35.0,33.8,35.0,31.5,30.799999999999997,35.0,33.61
21,32.0,35.0,33.0,35.0,35.0,33.8,35.0,31.5,30.8,35.0,33.61
22,32.0,36.0,34.0,35.0,35.0,33.8,35.0,31.5,31.099999999999998,35.0,33.84
23,32.0,36.0,34.0,35.0,35.0,33.8,36.0,31.5,31.6,35.0,33.99
24,32.0,37.0,34.0,36.0,36.0,33.8,38.0,31.5,31.6,35.0,34.49
25,32.0,38.0,35.0,36.0,38.0,33.8,38.0,32.0,31.6,36.0,35.040000000000006
26,32.0,38.0,35.0,36.0,38.0,33.8,38.0,32.25,31.6,36.5,35.115
27,32.0,38.0,35.0,36.0,38.0,33.8,38.0,32.25,31.6,38.0,35.265
