,0,1,2,3,4,5,6,7,8,9,average
58,35.0,34.0,35.0,35.0,35.0,32.0,33.8,35.0,35.0,35.0,34.480000000000004
59,35.0,34.0,35.0,35.0,35.0,32.0,33.8,35.0,35.0,35.0,34.480000000000004
60,35.0,35.0,35.0,35.0,35.0,32.0,33.8,35.0,35.0,35.0,34.58
61,35.0,35.0,35.0,35.0,35.0,32.0,33.8,36.0,35.0,35.0,34.68
62,35.0,35.0,35.0,35.0,35.0,32.0,33.8,36.0,36.0,36.0,34.88
63,35.0,35.0,35.0,35.0,35.0,32.0,33.8,36.0,36.0,36.0,34.88
64,35.0,35.0,35.0,35.0,35.0,32.0,33.8,37.0,36.0,36.0,34.980000000000004
65,35.0,35.0,35.0,35.0,35.0,32.0,33.8,37.0,36.0,36.0,34.980000000000004
66,35.0,35.0,35.0,35.0,35.0,32.0,33.8,37.0,36.0,36.5,35.03
67,35.0,35.0,35.0,35.0,35.0,33.0,33.8,37.0,37.0,37.0,35.28
68,35.0,35.0,35.0,35.0,35.0,33.0,33.8,38.0,38.0,37.0,35.480000000000004
69,35.0,35.0,35.0,35.0,35.0,33.0,33.8,38.0,38.0,37.0,35.480000000000004
70,35.0,35.0,35.0,35.0,35.0,33.0,33.8,38.0,38.0,37.0,35.480000000000004
71,35.0,35.0,35.0,35.0,35.0,33.0,33.8,38.0,38.0,38.0,35.58
72,35.0,35.0,35.0,36.0,35.0,33.0,33.8,38.0,38.0,38.0,35.68
73,35.0,35.0,35.0,36.0,35.0,33.0,33.8,38.0,38.0,38.0,35.68
74,36.0,35.0,35.0,36.0,35.0,33.8,33.8,38.0,38.0,38.0,35.86
75,36.0,35.0,35.0,36.0,35.0,34.0,33.8,38.0,38.0,38.0,35.88
76,36.0,35.0,35.0,38.0,35.0,34.0,33.8,38.0,38.0,38.0,36.08
77,36.0,35.0,35.0,38.0,35.0,35.0,33.8,38.0,38.0,38.0,36.18
78,36.0,35.0,35.0,38.0,35.0,35.0,33.8,38.0,38.0,38.0,36.18
79,36.0,35.0,35.0,38.0,35.0,35.0,33.8,38.0,38.0,38.0,36.18
80,36.0,35.0,35.0,38.0,35.0,35.0,33.8,38.0,38.0,38.0,36.18
81,37.0,35.0,35.0,38.0,35.0,35.0,33.8,38.0,38.0,38.0,36.28
82,37.0,35.0,35.0,38.0,35.0,35.0,33.8,38.0,38.0,38.0,36.28
83,37.0,35.0,35.0,38.0,36.0,35.0,33.8,38.0,38.0,38.0,36.38
84,38.0,35.0,35.0,38.0,36.0,35.0,33.8,38.0,38.0,38.0,36.480000000000004
85,38.0,35.0,35.0,38.0,36.0,35.0,34.7,38.0,38.0,38.0,36.57
86,38.0,35.0,35.0,38.0,36.0,35.0,34.7,38.0,38.0,38.0,36.57
87,38.0,35.0,35.0,38.0,36.0,35.0,35.6,38.0,38.0,38.0,36.660000000000004
88,38.0,36.0,35.0,38.0,36.0,35.0,35.6,38.0,38.0,38.0,36.760000000000005
89,38.0,36.0,35.0,38.0,36.0,35.0,35.6,38.0,38.0,38.0,36.760000000000005
90,38.0,36.0,35.0,38.0,36.0,35.0,36.5,38.0,38.0,38.0,36.85
91,38.0,36.0,35.0,38.0,36.0,35.0,36.5,38.0,38.0,38.0,36.85
92,38.0,36.0,35.0,38.0,36.0,35.0,36.5,38.0,38.0,38.0,36.85
93,38.0,36.0,35.0,38.0,36.0,35.0,36.5,38.0,38.0,38.0,36.85
94,38.0,36.0,35.0,38.0,36.0,35.0,36.5,38.0,38.0,38.0,36.85
95,38.0,36.0,35.0,38.0,36.0,35.0,36.5,38.0,38.0,38.0,36.85
96,38.0,36.0,36.0,38.0,37.0,35.0,36.5,38.0,38.0,38.0,37.05
97,38.0,36.0,36.0,38.0,37.0,35.0,36.5,38.0,38.0,38.0,37.05
98,38.0,36.0,36.0,38.0,37.0,35.0,36.5,38.0,38.0,38.0,37.05
99,38.0,36.0,36.0,38.0,38.0,35.0,36.5,38.0,38.0,38.0,37.15
100,38.0,36.0,36.0,38.0,38.0,35.0,36.5,38.0,38.0,38.0,37.15
101,38.0,36.0,36.0,38.0,38.0,35.0,36.5,38.0,38.0,38.0,37.15
102,38.0,36.0,36.0,38.0,38.0,35.0,36.5,38.0,38.0,38.0,37.15
103,38.0,36.0,36.0,38.0,38.0,35.0,36.5,38.0,38.0,38.0,37.15
104,38.0,36.0,37.0,38.0,38.0,35.0,36.5,38.0,38.0,38.0,37.25
105,38.0,36.0,37.0,38.0,38.0,35.0,36.5,38.0,38.0,38.0,37.25
106,38.0,36.0,37.0,38.0,38.0,35.0,36.5,38.0,39.0,38.0,37.35
107,38.0,36.0,37.0,38.0,38.0,35.0,36.5,38.0,39.0,38.0,37.35
108,38.0,36.0,38.0,38.0,38.0,35.0,36.5,38.0,39.0,38.0,37.45
109,38.0,36.0,38.0,38.0,38.0,35.0,36.5,38.0,39.0,38.0,37.45
110,38.0,36.0,38.0,38.0,38.0,35.0,36.5,38.0,39.0,38.0,37.45
111,38.0,37.0,38.0,38.0,38.0,35.0,36.5,38.0,39.0,38.0,37.55
112,38.0,37.0,38.0,38.0,38.0,35.0,36.5,38.0,39.0,38.0,37.55
113,38.0,38.0,38.0,38.0,38.0,35.0,36.5,38.0,39.0,38.0,37.65
114,38.0,38.0,38.0,38.0,38.0,35.0,36.5,38.2,39.0,38.0,37.67
115,38.0,38.0,38.0,38.0,38.0,35.0,36.5,39.0,39.0,38.0,37.75
116,38.0,38.0,38.0,38.0,38.0,35.0,36.5,39.0,40.0,38.0,37.85
117,38.0,38.0,38.0,38.0,38.0,35.0,36.5,39.0,40.0,38.0,37.85
118,38.0,38.0,38.0,38.0,38.0,35.0,36.5,39.0,41.0,38.0,37.95
119,38.0,38.0,38.0,38.0,38.0,35.0,36.5,39.0,41.0,38.0,37.95
120,38.0,38.0,38.0,38.0,38.0,35.0,36.5,39.0,41.0,38.0,37.95
121,38.0,38.0,38.0,38.0,38.0,35.0,36.5,39.0,41.0,38.0,37.95
122,38.0,38.0,38.0,38.0,38.0,35.0,36.5,39.0,41.0,38.0,37.95
123,38.0,38.0,38.0,38.0,38.0,35.0,36.5,40.0,41.0,38.0,38.05
124,38.0,38.0,38.0,38.0,38.0,35.0,36.5,41.0,41.0,38.0,38.15
125,38.0,38.0,38.0,38.0,38.0,36.0,36.5,41.0,41.0,38.0,38.25
126,38.0,38.0,38.0,38.0,38.0,36.0,36.5,41.0,41.0,38.0,38.25
127,38.0,38.0,38.0,38.0,38.0,36.0,36.5,41.0,41.0,38.0,38.25
128,38.0,38.0,38.0,38.0,38.0,36.0,36.5,41.0,41.0,38.0,38.25
129,38.0,38.0,38.0,38.0,38.0,36.0,36.5,41.0,41.0,39.0,38.35
130,38.0,38.0,38.0,38.0,38.0,36.0,36.5,41.0,41.0,39.0,38.35
131,38.0,38.0,38.0,38.0,38.0,36.0,36.5,41.0,41.0,39.0,38.35
132,38.0,38.0,38.0,38.0,38.0,36.0,36.5,41.0,41.0,39.0,38.35
133,38.0,38.0,38.0,38.0,38.0,36.0,36.5,41.0,41.0,39.0,38.35
134,38.0,38.0,38.0,38.0,38.0,37.0,36.5,41.0,41.0,39.0,38.45
135,38.0,38.0,38.0,38.0,38.0,37.0,36.5,41.0,41.0,39.0,38.45
136,38.0,38.0,38.0,38.0,38.0,37.0,36.5,41.0,41.0,39.0,38.45
137,38.0,38.0,38.0,38.0,38.0,37.0,36.5,41.0,41.0,39.0,38.45
138,38.0,38.0,38.0,38.0,38.0,38.0,36.5,41.0,41.0,39.0,38.55
139,38.0,38.0,38.0,38.0,38.0,38.0,36.5,41.0,41.0,39.0,38.55
140,39.0,38.0,38.0,38.0,38.0,38.0,36.5,41.0,41.0,39.0,38.65
141,39.0,38.0,38.0,38.0,38.0,38.0,36.5,41.0,41.0,40.0,38.75
142,39.0,38.0,38.0,38.0,38.0,38.0,36.5,41.0,41.0,40.0,38.75
143,39.0,38.0,38.0,38.0,38.0,38.0,36.5,41.0,41.0,40.35,38.785000000000004
144,39.0,38.0,38.0,38.0,38.0,38.0,36.5,41.0,41.0,41.0,38.85
145,39.0,38.0,38.0,39.0,38.0,38.0,36.5,41.0,41.0,41.0,38.95
146,39.0,38.0,38.0,39.0,38.0,38.0,36.5,41.0,41.0,41.0,38.95
147,39.0,38.0,38.0,39.0,39.0,38.0,36.5,41.0,41.0,41.0,39.05
148,39.0,38.0,38.0,39.0,39.0,38.0,36.5,41.0,41.0,41.0,39.05
149,39.0,38.0,38.0,40.0,39.0,38.0,36.5,41.0,41.0,41.0,39.15
150,39.0,38.0,38.0,40.0,39.0,38.0,36.5,41.0,41.0,41.0,39.15
151,39.0,38.0,38.0,40.0,39.0,38.0,36.5,41.0,41.0,41.0,39.15
152,39.0,38.0,38.0,40.0,39.0,38.0,37.4,41.0,41.0,41.0,39.239999999999995
153,39.0,38.0,38.0,41.0,39.0,38.0,37.4,41.0,41.0,41.0,39.339999999999996
154,39.0,38.0,38.0,41.0,39.0,38.0,37.4,41.0,41.0,41.0,39.339999999999996
155,40.0,38.0,38.0,41.0,39.0,38.0,37.4,41.0,41.0,41.0,39.44
156,40.0,38.0,38.0,41.0,39.0,38.0,37.4,41.0,41.0,41.0,39.44
157,41.0,38.0,38.0,41.0,39.0,38.0,37.4,41.0,41.0,41.0,39.54
158,41.0,38.0,38.0,41.0,39.0,38.0,37.4,41.0,41.0,41.0,39.54
159,41.0,38.0,38.0,41.0,39.0,38.0,37.4,41.0,41.0,41.0,39.54
160,41.0,38.0,38.0,41.0,39.0,38.0,37.4,41.0,41.0,41.0,39.54
161,41.0,38.0,38.0,41.0,39.0,38.0,37.4,41.0,41.0,41.0,39.54
162,41.0,38.0,38.0,41.0,39.0,38.0,37.4,41.0,41.0,41.0,39.54
163,41.0,38.0,38.0,41.0,40.0,38.0,37.4,41.0,41.0,41.0,39.64
164,41.0,38.0,38.0,41.0,40.0,38.0,37.4,41.0,41.0,41.0,39.64
165,41.0,39.0,38.0,41.0,40.0,38.0,37.4,41.0,41.0,41.0,39.739999999999995
166,41.0,39.0,38.0,41.0,40.0,38.0,37.4,41.0,41.0,41.0,39.739999999999995
167,41.0,39.0,38.0,41.0,40.0,38.0,37.4,41.0,41.0,41.0,39.739999999999995
168,41.0,39.0,39.0,41.0,40.0,38.0,37.4,41.0,41.0,41.0,39.839999999999996
169,41.0,39.0,39.0,41.0,41.0,38.0,37.4,41.0,41.0,41.0,39.94
170,41.0,39.0,39.0,41.0,41.0,38.0,37.4,41.0,41.0,41.0,39.94
171,41.0,39.0,39.0,41.0,41.0,38.0,37.4,41.0,41.0,41.0,39.94
172,41.0,39.0,39.0,41.0,41.0,38.0,38.3,41.0,41.0,41.0,40.03
173,41.0,39.0,39.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.12
174,41.0,39.0,40.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.22
175,41.0,39.0,40.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.22
176,41.0,39.0,40.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.22
177,41.0,39.0,40.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.22
178,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.32
179,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.32
180,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.32
181,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.32
182,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.32
183,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.32
184,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.32
185,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.32
186,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.32
187,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.32
188,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.32
189,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,41.0,41.0,40.32
190,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,42.0,41.0,40.42
191,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,42.0,41.0,40.42
192,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,42.0,41.0,40.42
193,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,42.0,41.0,40.42
194,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,42.0,41.0,40.42
195,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,42.0,41.0,40.42
196,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,42.0,41.0,40.42
197,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,42.0,41.0,40.42
198,41.0,39.0,41.0,41.0,41.0,38.0,39.2,41.0,42.0,41.0,40.42
199,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,42.0,41.0,40.62
200,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,43.0,41.0,40.72
201,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,43.0,41.0,40.72
202,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,43.0,41.0,40.72
203,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,43.0,41.0,40.72
204,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,43.0,41.0,40.72
205,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,43.0,41.0,40.72
206,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
207,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
208,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
209,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
210,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
211,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
212,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
213,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
214,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
215,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
216,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
217,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
218,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
219,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
220,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
221,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
222,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
223,41.0,41.0,41.0,41.0,41.0,38.0,39.2,41.0,44.0,41.0,40.82
224,41.0,41.0,41.0,41.0,41.0,38.0,39.2,42.0,44.0,41.0,40.92
225,41.0,41.0,41.0,41.0,41.0,38.0,39.2,42.0,44.0,41.0,40.92
226,41.0,41.0,41.0,41.0,41.0,38.0,39.2,42.0,44.0,41.0,40.92
227,41.0,41.0,41.0,41.0,41.0,38.0,39.2,42.0,44.0,41.0,40.92
228,41.0,41.0,41.0,41.0,41.0,38.0,39.2,42.0,44.0,41.0,40.92
229,41.0,41.0,41.0,41.0,41.0,38.0,39.2,42.0,44.0,41.0,40.92
230,41.0,41.0,41.0,41.0,41.0,38.0,39.2,42.0,44.0,41.0,40.92
231,41.0,41.0,41.0,41.0,41.0,38.0,39.2,42.0,44.0,41.0,40.92
232,41.0,41.0,41.0,41.0,41.0,38.0,39.2,42.0,44.0,41.0,40.92
233,41.0,41.0,41.0,41.0,41.0,38.0,39.2,42.0,44.0,41.0,40.92
234,41.0,41.0,41.0,41.0,41.0,38.0,39.2,44.0,44.0,41.0,41.12
235,41.0,41.0,41.0,41.0,41.0,38.0,39.2,44.0,44.0,41.0,41.12
236,41.0,41.0,41.0,41.0,41.0,38.0,39.2,44.0,44.0,42.0,41.22
237,41.0,41.0,41.0,41.0,41.0,38.0,39.2,44.0,44.0,42.0,41.22
238,41.0,41.0,41.0,41.0,41.0,38.0,39.2,44.0,44.0,42.0,41.22
239,41.0,41.0,41.0,41.0,42.0,38.0,39.2,44.0,44.0,42.0,41.32
240,41.0,41.0,41.0,41.0,42.0,38.0,39.2,44.0,44.0,42.0,41.32
241,41.0,41.0,41.0,41.0,42.0,38.0,39.2,44.0,44.0,42.0,41.32
242,41.0,41.0,41.0,42.0,42.0,38.0,39.2,44.0,44.0,42.0,41.42
243,41.0,41.0,41.0,42.0,42.0,38.0,39.2,44.0,44.0,43.0,41.519999999999996
244,41.0,41.0,41.0,42.0,42.0,38.0,39.2,44.0,44.0,44.0,41.62
245,41.0,41.0,41.0,42.0,42.0,38.0,39.2,44.0,44.0,44.0,41.62
246,41.0,41.0,41.0,43.0,42.0,38.0,39.2,44.0,44.0,44.0,41.72
247,41.0,41.0,41.0,43.0,42.0,38.0,39.2,44.0,44.0,44.0,41.72
248,41.0,41.0,41.0,43.0,42.0,38.0,39.2,44.0,44.0,44.0,41.72
249,41.0,41.0,41.0,43.0,42.0,39.0,39.2,44.0,44.0,44.0,41.82
250,41.0,41.0,41.0,44.0,42.0,39.0,39.2,44.0,44.0,44.0,41.92
251,41.0,41.0,41.0,44.0,42.0,39.0,39.2,44.0,44.0,44.0,41.92
252,41.0,41.0,41.0,44.0,42.0,39.0,39.2,44.0,44.0,44.0,41.92
253,41.0,41.0,41.0,44.0,42.0,39.0,39.2,44.0,44.0,44.0,41.92
254,41.0,41.0,41.0,44.0,42.0,39.0,39.2,44.0,44.0,44.0,41.92
255,41.0,41.0,41.0,44.0,42.0,39.0,39.2,44.0,44.0,44.0,41.92
256,41.0,41.0,41.0,44.0,42.0,39.0,39.2,44.0,44.0,44.0,41.92
257,41.0,41.0,41.0,44.0,42.0,39.0,39.2,44.0,44.0,44.0,41.92
258,41.0,41.0,41.0,44.0,42.0,40.0,39.2,44.0,44.0,44.0,42.019999999999996
259,41.0,41.0,41.0,44.0,42.0,41.0,39.2,44.0,44.0,44.0,42.12
260,41.0,41.0,41.0,44.0,42.0,41.0,39.2,44.0,44.0,44.0,42.12
261,41.0,41.0,41.0,44.0,42.0,41.0,39.2,44.0,44.0,44.0,42.12
262,41.0,41.0,41.0,44.0,43.0,41.0,39.2,44.0,44.0,44.0,42.22
263,41.0,41.0,41.0,44.0,44.0,41.0,39.2,44.0,44.0,44.0,42.32
264,41.0,41.0,41.0,44.0,44.0,41.0,39.2,44.0,44.0,44.0,42.32
265,41.0,41.0,41.0,44.0,44.0,41.0,39.2,44.0,44.0,44.0,42.32
266,41.0,41.0,41.0,44.0,44.0,41.0,39.2,44.0,44.0,44.0,42.32
267,41.0,41.0,41.0,44.0,44.0,41.0,39.2,44.0,44.0,44.0,42.32
268,41.0,41.0,41.0,44.0,44.0,41.0,40.1,44.0,44.0,44.0,42.410000000000004
269,41.0,41.0,41.0,44.0,44.0,41.0,40.1,44.0,44.0,44.0,42.410000000000004
270,41.0,41.0,41.0,44.0,44.0,41.0,40.1,44.0,44.0,44.0,42.410000000000004
271,42.0,41.0,41.0,44.0,44.0,41.0,40.1,44.0,44.0,44.0,42.510000000000005
272,42.0,41.0,41.0,44.0,44.0,41.0,40.1,44.0,44.0,44.0,42.510000000000005
273,42.0,41.0,41.0,44.0,44.0,41.0,40.1,44.0,44.0,44.0,42.510000000000005
274,42.0,41.0,42.0,44.0,44.0,41.0,40.1,44.0,44.0,44.0,42.61
275,42.0,41.0,42.0,44.0,44.0,41.0,40.1,44.0,44.0,44.0,42.61
276,42.0,41.0,42.0,44.0,44.0,41.0,41.0,44.0,44.0,44.0,42.7
277,42.0,41.0,42.0,44.0,44.0,41.0,41.9,44.0,44.0,44.0,42.79
278,42.0,41.0,42.0,44.0,44.0,41.0,41.9,44.0,44.0,44.0,42.79
279,42.0,41.0,44.0,44.0,44.0,41.0,41.9,44.0,44.0,44.0,42.989999999999995
280,42.0,41.0,44.0,44.0,44.0,41.0,41.9,44.0,44.0,44.0,42.989999999999995
281,42.0,41.0,44.0,44.0,44.0,41.0,41.9,44.0,44.0,44.0,42.989999999999995
282,43.0,41.0,44.0,44.0,44.0,41.0,41.9,44.0,44.0,44.0,43.089999999999996
283,44.0,41.0,44.0,44.0,44.0,41.0,41.9,44.0,44.0,44.0,43.19
284,44.0,41.0,44.0,44.0,44.0,41.0,41.9,44.0,44.0,44.0,43.19
285,44.0,41.0,44.0,44.0,44.0,41.0,41.9,44.0,44.0,44.0,43.19
286,44.0,41.0,44.0,44.0,44.0,41.0,41.9,44.0,44.0,44.0,43.19
287,44.0,41.0,44.0,44.0,44.0,41.0,41.9,44.0,44.0,44.0,43.19
288,44.0,41.0,44.0,44.0,44.0,41.0,41.9,44.0,44.0,44.0,43.19
