,0,1,2,3,4,5,6,7,8,9,average
65,38.0,34.7,35.25,35.25,36.5,35.0,36.0,35.0,38.0,36.0,35.97
66,38.0,34.7,35.25,35.25,36.5,35.0,36.0,35.0,38.0,36.0,35.97
67,38.0,34.7,35.25,35.25,36.5,35.0,37.0,35.0,38.0,36.0,36.07
68,38.0,34.7,35.25,35.25,36.5,35.0,37.0,35.0,38.0,36.0,36.07
69,38.0,35.6,35.25,35.25,36.5,35.0,37.0,35.0,38.0,36.0,36.160000000000004
70,38.0,35.6,35.25,35.25,36.5,35.0,38.0,36.0,38.0,36.0,36.36
71,38.0,35.6,35.25,35.25,36.5,35.0,38.0,36.0,38.0,36.0,36.36
72,38.0,35.6,35.25,35.25,36.5,35.0,38.0,36.0,38.0,36.0,36.36
73,39.0,36.5,35.25,35.25,36.5,35.0,38.0,36.0,38.0,36.0,36.55
74,39.0,36.5,35.25,35.25,36.5,35.0,38.0,36.0,38.0,36.0,36.55
75,39.0,36.5,35.25,35.25,36.5,35.0,38.0,36.0,38.0,36.0,36.55
76,39.0,36.5,35.25,35.25,36.5,35.0,38.0,36.0,38.0,36.0,36.55
77,39.0,36.5,35.25,35.25,36.5,35.0,38.0,36.0,38.0,36.0,36.55
78,39.0,36.5,35.25,35.25,36.5,35.0,38.0,36.0,38.0,36.0,36.55
79,39.0,36.5,35.25,35.25,36.5,35.0,38.0,36.0,38.0,36.0,36.55
80,39.0,36.5,35.25,35.25,36.5,35.0,38.0,36.0,38.0,36.0,36.55
81,39.0,36.5,35.25,35.25,36.5,36.0,38.0,36.0,38.0,36.0,36.65
82,40.0,36.5,35.25,35.25,36.5,36.0,38.0,36.0,38.0,36.0,36.75
83,41.0,36.5,35.25,35.25,36.5,37.0,38.0,36.0,38.0,36.0,36.95
84,41.0,36.5,35.25,35.25,36.5,38.0,38.0,36.0,38.0,36.0,37.05
85,41.0,36.5,35.25,35.25,36.5,38.0,38.0,36.0,38.0,36.0,37.05
86,41.0,36.5,35.25,35.25,36.5,38.0,38.0,36.0,38.0,36.0,37.05
87,41.0,36.5,35.25,35.25,36.5,38.0,38.0,36.0,38.0,36.0,37.05
88,41.0,36.5,35.25,35.25,36.5,38.0,38.0,36.0,38.0,36.0,37.05
89,41.0,36.5,35.25,35.25,36.5,38.0,38.0,36.0,38.0,37.0,37.15
90,41.0,36.5,35.25,35.25,36.5,38.0,38.0,36.0,38.0,37.0,37.15
91,41.0,36.5,35.25,35.25,36.5,38.0,38.0,36.0,38.0,37.0,37.15
92,41.0,36.5,35.25,35.25,36.5,38.0,38.0,36.0,38.0,37.0,37.15
93,41.0,36.5,35.25,35.25,36.5,38.0,38.0,36.0,39.0,38.0,37.35
94,41.0,36.5,35.25,35.25,36.5,38.0,38.0,37.0,39.0,38.0,37.45
95,41.0,36.5,35.25,35.25,36.5,38.0,38.0,38.0,39.0,38.0,37.55
96,41.0,36.5,35.25,35.25,36.5,38.0,38.0,38.0,39.0,38.0,37.55
97,41.0,36.5,35.25,35.25,36.5,38.0,38.0,38.0,39.0,38.0,37.55
98,41.0,36.5,35.25,35.25,36.5,38.0,38.0,38.0,39.0,38.0,37.55
99,41.0,36.5,35.25,35.25,36.5,38.0,38.0,38.0,39.0,38.0,37.55
100,41.0,36.5,35.25,35.25,36.5,38.0,38.0,38.0,40.0,38.0,37.65
101,41.0,36.5,35.25,35.25,36.5,38.0,38.0,38.0,40.0,38.0,37.65
102,41.0,36.5,35.25,35.25,36.5,38.0,38.0,38.0,40.0,38.0,37.65
103,41.0,36.5,35.25,35.25,36.5,38.0,38.0,38.0,41.0,38.0,37.75
104,41.0,36.5,35.25,35.25,36.5,38.0,38.0,38.0,41.0,38.0,37.75
105,41.0,36.5,35.25,35.25,36.5,38.0,38.0,38.0,41.0,38.0,37.75
106,41.0,36.5,35.25,36.1,36.5,38.0,38.0,38.0,41.0,38.0,37.835
107,41.0,36.5,35.25,36.1,36.5,38.0,38.0,38.0,41.0,38.0,37.835
108,41.0,36.5,35.25,36.1,36.5,38.0,38.0,38.0,41.0,38.0,37.835
109,41.0,36.5,35.25,36.1,37.4,38.0,38.0,38.0,41.0,38.0,37.925
110,41.0,36.5,35.25,36.1,37.4,38.0,38.0,38.0,41.0,38.0,37.925
111,41.0,36.5,35.25,36.1,37.4,38.0,38.0,38.0,41.0,38.0,37.925
112,41.0,36.5,35.25,36.1,37.4,38.0,38.0,38.0,41.0,38.0,37.925
113,41.0,36.5,35.25,36.1,37.4,38.0,38.0,38.0,41.0,38.0,37.925
114,41.0,36.5,35.6,36.1,37.4,38.0,38.0,38.0,41.0,38.0,37.96
115,41.0,36.5,36.1,36.95,37.4,38.0,38.0,38.0,41.0,38.0,38.095000000000006
116,41.0,36.5,36.1,36.95,37.4,38.0,38.0,38.0,41.0,38.0,38.095000000000006
117,41.0,36.5,36.1,37.8,37.4,38.0,38.0,38.0,41.0,38.0,38.18
118,41.0,36.5,36.1,37.8,37.4,38.0,38.0,38.0,41.0,39.0,38.28
119,41.0,36.5,36.1,37.8,37.4,38.0,38.0,38.0,41.0,39.0,38.28
120,41.0,36.5,36.1,37.8,37.4,38.0,38.0,38.0,41.0,39.0,38.28
121,41.0,36.5,36.1,37.8,37.4,38.0,38.0,38.0,41.0,39.0,38.28
122,41.0,36.5,36.95,37.8,37.4,38.0,39.0,38.0,41.0,39.0,38.464999999999996
123,41.0,36.5,36.95,37.8,37.4,38.0,39.0,38.0,41.0,39.0,38.464999999999996
124,41.0,36.5,36.95,37.8,38.3,38.0,39.0,38.0,41.0,39.0,38.555
125,41.0,36.5,36.95,37.8,38.3,38.0,39.0,38.0,41.0,39.0,38.555
126,41.0,36.5,36.95,37.8,38.3,38.0,39.0,38.0,41.0,39.0,38.555
127,41.0,36.5,36.95,37.8,38.3,38.0,39.0,38.0,41.0,39.0,38.555
128,41.0,37.4,36.95,37.8,39.2,38.0,40.0,38.0,41.0,39.0,38.835
129,41.0,37.4,36.95,37.8,39.2,38.0,40.0,38.0,41.0,39.0,38.835
130,41.0,37.4,36.95,37.8,39.2,38.0,41.0,38.0,41.0,39.0,38.935
131,41.0,37.4,36.95,37.8,39.2,38.0,41.0,38.0,41.0,39.0,38.935
132,41.0,37.4,37.8,37.8,39.2,38.0,41.0,38.0,41.0,39.0,39.019999999999996
133,41.0,37.4,37.8,37.8,39.2,38.0,41.0,38.0,41.0,39.0,39.019999999999996
134,41.0,37.4,37.8,37.8,39.2,38.0,41.0,38.0,41.0,39.0,39.019999999999996
135,41.0,37.4,37.8,37.8,39.2,38.0,41.0,39.0,41.0,39.0,39.12
136,41.0,37.4,37.8,37.8,39.2,38.0,41.0,39.0,41.0,39.0,39.12
137,41.0,37.4,37.8,37.8,39.2,38.0,41.0,39.0,41.0,39.0,39.12
138,41.0,37.4,37.8,37.8,39.2,38.0,41.0,39.0,41.0,39.0,39.12
139,41.0,38.3,37.8,37.8,39.2,38.0,41.0,39.0,41.0,39.0,39.209999999999994
140,41.0,38.3,37.8,37.8,39.2,38.0,41.0,39.0,41.0,39.0,39.209999999999994
141,41.0,38.3,37.8,37.8,39.2,38.0,41.0,39.0,41.0,39.0,39.209999999999994
142,41.0,38.3,37.8,37.8,39.2,38.0,41.0,39.0,41.0,39.0,39.209999999999994
143,41.0,39.2,37.8,37.8,39.2,38.0,41.0,39.0,41.0,39.0,39.3
144,41.0,39.2,37.8,37.8,39.2,38.0,41.0,39.0,41.0,39.0,39.3
145,41.0,39.2,37.8,37.8,39.2,38.0,41.0,39.0,41.0,39.0,39.3
146,41.0,39.2,37.8,37.8,39.2,38.0,41.0,39.0,41.0,39.0,39.3
147,41.0,39.2,37.8,37.8,39.2,38.0,41.0,39.0,41.0,39.0,39.3
148,41.0,39.2,37.8,37.8,39.2,39.0,41.0,39.0,41.0,39.0,39.4
149,41.0,39.2,37.8,37.8,39.2,39.0,41.0,39.0,41.0,39.0,39.4
150,41.0,39.2,37.8,37.8,39.2,39.0,41.0,39.0,41.0,39.0,39.4
151,41.0,39.2,37.8,37.8,39.2,39.0,41.0,39.0,41.0,39.0,39.4
152,41.0,39.2,37.8,37.8,39.2,39.0,41.0,39.0,41.0,39.0,39.4
153,41.0,39.2,37.8,37.8,39.2,39.0,41.0,39.0,41.0,39.0,39.4
154,42.0,39.2,37.8,37.8,39.2,39.0,41.0,39.0,41.0,39.0,39.5
155,42.0,39.2,37.8,37.8,39.2,39.0,41.0,39.0,41.0,39.0,39.5
156,42.0,39.2,37.8,37.8,39.2,40.0,41.0,39.0,42.0,39.0,39.7
157,42.0,39.2,37.8,37.8,39.2,40.0,41.0,39.0,42.0,39.0,39.7
158,42.0,39.2,37.8,37.8,39.2,40.0,41.0,39.0,42.0,39.0,39.7
159,42.0,39.2,37.8,37.8,39.2,41.0,41.0,39.0,42.0,39.0,39.8
160,42.0,39.2,37.8,37.8,39.2,41.0,41.0,39.0,42.0,39.0,39.8
161,42.0,39.2,37.8,37.8,39.2,41.0,41.0,39.0,42.0,39.0,39.8
162,43.0,39.2,37.8,37.8,39.2,41.0,41.0,39.0,42.0,39.0,39.9
163,43.0,39.2,37.8,37.8,39.2,41.0,41.0,39.0,42.0,40.0,40.0
164,43.0,39.2,37.8,37.8,39.2,41.0,41.0,39.0,42.0,40.0,40.0
165,44.0,39.2,37.8,37.8,39.2,41.0,41.0,39.0,42.0,40.0,40.1
166,44.0,39.2,37.8,37.8,39.2,41.0,41.0,40.0,42.0,40.0,40.2
167,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,43.0,41.0,40.5
168,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,43.0,41.0,40.5
169,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,43.0,41.0,40.5
170,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
171,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
172,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
173,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
174,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
175,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
176,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
177,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
178,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
179,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
180,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
181,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
182,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
183,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
184,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
185,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
186,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
187,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
188,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
189,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
190,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
191,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
192,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
193,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
194,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
195,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
196,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
197,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
198,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
199,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
200,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
201,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
202,44.0,39.2,37.8,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.6
203,44.0,39.2,38.65,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.684999999999995
204,44.0,39.2,38.65,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.684999999999995
205,44.0,39.2,38.65,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.684999999999995
206,44.0,39.2,38.65,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.684999999999995
207,44.0,39.2,38.65,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.684999999999995
208,44.0,39.2,38.65,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.684999999999995
209,44.0,39.2,38.65,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.684999999999995
210,44.0,39.2,38.65,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.684999999999995
211,44.0,39.2,39.5,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.769999999999996
212,44.0,39.2,39.5,37.8,39.2,41.0,41.0,41.0,44.0,41.0,40.769999999999996
213,44.0,39.2,40.35,37.8,40.1,41.0,41.0,41.0,44.0,41.0,40.94500000000001
214,44.0,39.2,40.35,38.65,40.1,41.0,41.0,41.0,44.0,41.0,41.029999999999994
215,44.0,39.2,40.35,38.65,40.1,41.0,41.0,41.0,44.0,41.0,41.029999999999994
216,44.0,39.2,40.35,38.65,40.1,41.0,41.0,41.0,44.0,41.0,41.029999999999994
217,44.0,39.2,40.35,38.65,40.1,41.0,41.0,41.0,44.0,41.0,41.029999999999994
218,44.0,39.2,40.35,38.65,40.1,41.0,41.0,41.0,44.0,41.0,41.029999999999994
219,44.0,39.2,40.35,38.65,40.1,41.0,41.0,42.0,44.0,41.0,41.129999999999995
220,44.0,39.2,40.35,38.65,40.1,41.0,41.0,42.0,44.0,41.0,41.129999999999995
221,44.0,39.2,40.35,38.65,40.1,41.0,41.0,42.0,44.0,41.0,41.129999999999995
222,44.0,39.2,40.35,38.65,41.0,41.0,41.0,42.0,44.0,41.0,41.22
223,44.0,39.2,40.35,38.65,41.9,41.0,41.0,42.0,44.0,41.0,41.31
224,44.0,40.1,40.35,38.65,41.9,41.0,41.0,42.0,44.0,41.0,41.4
225,44.0,40.1,40.35,38.65,41.9,41.0,41.0,42.0,44.0,41.0,41.4
226,44.0,40.1,40.35,38.65,41.9,41.0,41.0,42.0,44.0,41.0,41.4
227,44.0,40.1,40.35,38.65,41.9,41.0,41.0,42.0,44.0,41.0,41.4
228,44.0,40.1,40.35,38.65,41.9,41.0,42.0,42.0,44.0,42.0,41.6
229,44.0,40.1,40.35,38.65,41.9,41.0,42.0,42.0,44.0,42.0,41.6
230,44.0,40.1,40.35,38.65,41.9,41.0,42.0,42.0,44.0,42.0,41.6
231,44.0,40.1,40.35,39.5,41.9,41.0,42.0,42.0,44.0,42.0,41.685
232,44.0,40.1,40.35,39.5,41.9,41.0,42.0,42.0,44.0,42.0,41.685
233,44.0,40.1,40.35,40.35,41.9,41.0,42.0,42.0,44.0,42.0,41.77
234,44.0,40.1,40.35,40.35,41.9,41.0,42.0,42.0,44.0,42.0,41.77
235,44.0,40.1,40.35,40.35,41.9,41.0,42.0,42.0,44.0,42.0,41.77
236,44.0,40.1,40.35,40.35,41.9,41.0,42.0,42.0,44.0,42.0,41.77
237,44.0,40.1,40.35,40.35,41.9,41.0,43.0,42.0,44.0,42.0,41.870000000000005
238,45.0,40.1,40.35,40.35,41.9,41.0,43.0,42.0,44.0,42.0,41.970000000000006
239,45.0,40.1,40.35,40.35,41.9,41.0,44.0,42.0,44.0,42.0,42.07000000000001
240,45.0,40.1,40.35,40.35,41.9,41.0,44.0,42.0,44.0,42.0,42.07000000000001
241,45.0,40.1,40.35,40.35,41.9,41.0,44.0,42.0,44.0,42.0,42.07000000000001
242,45.0,40.1,40.35,40.35,41.9,41.0,44.0,42.0,44.0,42.0,42.07000000000001
243,45.0,41.0,40.35,40.35,41.9,41.0,44.0,42.0,44.0,42.0,42.160000000000004
244,45.0,41.9,40.35,40.35,41.9,41.0,44.0,42.0,44.0,42.0,42.25
245,45.0,41.9,40.35,40.35,41.9,41.0,44.0,42.0,44.0,42.0,42.25
246,46.0,41.9,40.35,40.35,41.9,41.0,44.0,42.0,44.0,42.0,42.35
247,47.0,41.9,40.35,40.35,41.9,41.0,44.0,42.0,44.0,42.0,42.45
248,47.0,41.9,40.35,40.35,41.9,41.0,44.0,42.0,44.0,42.0,42.45
249,47.0,41.9,40.35,40.35,41.9,41.0,44.0,42.0,44.0,42.0,42.45
250,47.0,41.9,40.35,40.35,41.9,41.0,44.0,42.0,44.0,42.0,42.45
251,47.0,41.9,40.35,40.35,41.9,41.0,44.0,42.0,44.0,42.0,42.45
252,47.0,41.9,40.35,40.35,41.9,41.0,44.0,42.0,44.0,42.0,42.45
253,47.0,41.9,40.35,40.35,41.9,41.0,44.0,42.0,45.0,42.0,42.55
254,47.0,41.9,40.35,40.35,41.9,41.0,44.0,42.0,45.0,42.0,42.55
255,47.0,41.9,40.35,40.35,41.9,41.0,44.0,42.0,45.0,42.0,42.55
256,47.0,41.9,40.35,40.35,41.9,41.0,44.0,42.0,45.0,42.0,42.55
257,47.0,41.9,40.35,40.35,41.9,41.0,44.0,42.0,45.0,42.0,42.55
258,47.0,41.9,40.35,40.35,41.9,41.0,44.0,42.0,45.0,42.0,42.55
259,47.0,41.9,40.35,40.35,41.9,41.0,44.0,42.0,46.0,42.0,42.65
260,47.0,41.9,40.35,40.35,41.9,42.0,44.0,42.0,47.0,42.0,42.85
261,47.0,41.9,40.35,40.35,41.9,42.0,44.0,42.0,47.0,42.0,42.85
262,47.0,41.9,40.35,40.35,41.9,42.0,44.0,42.0,47.0,42.0,42.85
263,47.0,41.9,40.35,40.35,41.9,42.0,44.0,42.0,47.0,42.0,42.85
264,47.0,41.9,40.35,40.35,41.9,42.0,44.0,42.0,47.0,42.0,42.85
265,47.0,41.9,40.35,40.35,41.9,42.0,44.0,42.0,47.0,42.0,42.85
266,47.0,41.9,40.35,40.35,41.9,42.0,44.0,42.0,47.0,42.0,42.85
267,47.0,41.9,40.35,40.35,41.9,43.0,44.0,42.0,47.0,42.0,42.95
268,47.0,41.9,40.35,40.35,41.9,43.0,44.0,42.0,47.0,42.0,42.95
269,47.0,41.9,40.35,40.35,41.9,43.0,44.0,42.0,47.0,42.0,42.95
270,47.0,41.9,40.35,40.35,41.9,44.0,44.0,42.0,47.0,42.0,43.05
271,47.0,41.9,40.35,40.35,41.9,44.0,44.0,42.0,47.0,42.0,43.05
272,47.0,41.9,40.35,40.35,41.9,44.0,44.0,42.0,47.0,42.0,43.05
273,47.0,41.9,40.35,40.35,41.9,44.0,44.0,42.0,47.0,42.0,43.05
274,47.0,41.9,40.35,40.35,41.9,44.0,44.0,42.0,47.0,42.0,43.05
275,47.0,41.9,40.35,40.35,41.9,44.0,44.0,42.0,47.0,42.0,43.05
276,47.0,41.9,40.35,40.35,41.9,44.0,44.0,42.0,47.0,42.0,43.05
277,47.0,41.9,40.35,40.35,41.9,44.0,44.0,42.0,47.0,42.0,43.05
278,47.0,41.9,40.35,40.35,41.9,44.0,44.0,42.0,47.0,42.0,43.05
279,47.0,41.9,40.35,40.35,41.9,44.0,44.0,42.0,47.0,42.0,43.05
280,47.0,41.9,40.35,40.35,41.9,44.0,44.0,42.0,47.0,42.0,43.05
281,47.0,41.9,40.35,40.35,41.9,44.0,44.0,43.0,47.0,42.0,43.15
282,47.0,41.9,40.35,40.35,41.9,44.0,44.0,44.0,47.0,42.0,43.25
283,47.0,41.9,40.35,40.35,41.9,44.0,44.0,44.0,47.0,42.0,43.25
284,47.0,41.9,40.35,40.35,41.9,44.0,44.0,44.0,47.0,42.0,43.25
285,47.0,41.9,40.35,40.35,41.9,44.0,44.0,44.0,47.0,42.0,43.25
286,47.0,41.9,40.35,40.35,41.9,44.0,44.0,44.0,47.0,42.0,43.25
287,47.0,41.9,40.35,40.35,41.9,44.0,44.0,44.0,47.0,42.0,43.25
288,47.0,41.9,40.35,40.35,41.9,44.0,44.0,44.0,47.0,43.0,43.35
289,47.0,41.9,40.35,40.35,41.9,44.0,44.0,44.0,47.0,44.0,43.45
290,47.0,41.9,40.35,40.35,41.9,44.0,44.0,44.0,47.0,44.0,43.45
