,0,1,2,3,4,5,6,7,8,9,average
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16.20000000000001,14.000000000000014,21.000000000000007,17.400000000000013,24.900000000000006,10.100000000000009,18.000000000000014,19.500000000000014,15.95000000000001,22.750000000000007,17.98000000000001
2,16.20000000000001,15.250000000000021,21.000000000000007,21.000000000000014,24.900000000000006,17.30000000000002,19.60000000000001,19.500000000000014,21.70000000000001,22.750000000000014,19.92000000000001
3,17.30000000000001,17.750000000000014,21.000000000000014,21.000000000000014,24.900000000000006,19.10000000000001,24.000000000000014,19.500000000000014,21.70000000000001,24.000000000000014,21.025000000000013
4,20.600000000000016,21.500000000000007,22.0,21.000000000000014,25.95000000000001,25.400000000000006,25.20000000000001,20.800000000000004,25.150000000000013,26.500000000000007,23.410000000000004
5,22.80000000000001,25.250000000000014,22.000000000000014,21.000000000000014,28.05000000000001,26.30000000000001,26.400000000000006,20.800000000000004,25.150000000000013,27.750000000000007,24.550000000000008
6,22.80000000000001,26.500000000000007,23.000000000000007,24.60000000000001,28.05000000000001,26.30000000000001,27.600000000000016,22.1,27.45000000000001,27.750000000000007,25.61500000000001
7,22.80000000000001,27.30000000000001,24.0,24.60000000000001,29.10000000000001,27.200000000000003,28.80000000000001,23.400000000000006,28.60000000000001,29.000000000000007,26.480000000000008
8,22.80000000000001,29.000000000000007,24.0,24.60000000000001,29.10000000000001,27.200000000000003,28.80000000000001,23.400000000000006,28.60000000000001,29.000000000000007,26.650000000000006
9,22.80000000000001,29.000000000000007,24.000000000000014,24.60000000000001,30.150000000000006,27.200000000000003,28.80000000000001,23.400000000000006,28.60000000000001,29.000000000000007,26.755000000000006
10,22.80000000000001,29.000000000000007,25.000000000000007,24.60000000000001,31.20000000000001,28.10000000000001,28.80000000000001,23.400000000000006,28.60000000000001,29.000000000000007,27.050000000000004
11,23.900000000000006,29.000000000000007,25.1,24.60000000000001,31.20000000000001,29.900000000000006,30.70000000000001,23.400000000000006,28.60000000000001,29.000000000000007,27.54000000000001
12,23.900000000000006,29.000000000000007,25.1,24.60000000000001,31.20000000000001,29.900000000000006,32.400000000000006,23.400000000000006,28.60000000000001,29.000000000000007,27.710000000000008
13,23.900000000000013,29.000000000000007,26.000000000000007,25.800000000000004,31.20000000000001,29.900000000000006,32.400000000000006,24.700000000000003,28.60000000000001,29.000000000000007,28.050000000000004
14,25.000000000000007,29.000000000000007,26.000000000000007,25.80000000000001,31.20000000000001,29.900000000000006,32.400000000000006,24.700000000000003,28.60000000000001,29.000000000000007,28.160000000000007
15,25.000000000000007,29.000000000000007,26.000000000000007,25.80000000000001,31.20000000000001,30.800000000000004,32.400000000000006,26.000000000000014,28.60000000000001,29.000000000000007,28.380000000000006
16,26.10000000000001,31.5,26.000000000000007,27.000000000000014,31.20000000000001,30.80000000000001,32.400000000000006,27.30000000000001,28.60000000000001,29.000000000000007,28.99000000000001
17,26.10000000000001,31.500000000000007,26.000000000000007,28.20000000000001,31.20000000000001,30.80000000000001,32.400000000000006,27.30000000000001,28.60000000000001,30.250000000000007,29.235000000000007
18,26.10000000000001,32.75000000000001,26.000000000000007,28.20000000000001,31.20000000000001,30.80000000000001,32.400000000000006,27.30000000000001,28.60000000000001,30.250000000000014,29.360000000000007
19,26.10000000000001,32.75000000000001,26.000000000000007,28.20000000000001,31.20000000000001,30.80000000000001,32.400000000000006,27.30000000000001,28.60000000000001,30.250000000000014,29.360000000000007
20,26.10000000000001,32.75000000000001,26.000000000000007,28.20000000000001,31.20000000000001,30.80000000000001,32.400000000000006,27.30000000000001,29.750000000000007,31.500000000000007,29.600000000000012
21,26.10000000000001,32.75000000000001,27.000000000000007,28.20000000000001,31.20000000000001,32.60000000000001,33.6,27.30000000000001,29.750000000000007,32.75000000000001,30.125000000000007
22,26.10000000000001,32.75000000000001,27.000000000000007,28.20000000000001,31.20000000000001,32.60000000000001,33.60000000000001,27.30000000000001,29.750000000000007,32.75000000000001,30.12500000000001
23,26.10000000000001,32.75000000000001,27.000000000000014,28.20000000000001,31.20000000000001,32.60000000000001,33.60000000000001,27.30000000000001,29.750000000000007,32.75000000000001,30.12500000000001
24,26.10000000000001,32.75000000000001,28.0,28.20000000000001,32.25000000000001,32.60000000000001,33.60000000000001,27.30000000000001,29.750000000000007,32.75000000000001,30.330000000000005
25,26.10000000000001,32.75000000000001,28.000000000000007,28.20000000000001,32.25000000000001,32.60000000000001,36.00000000000001,27.30000000000001,29.750000000000007,32.75000000000001,30.57000000000001
26,26.10000000000001,32.75000000000001,29.000000000000007,29.400000000000006,32.25000000000001,32.60000000000001,36.00000000000001,27.30000000000001,32.050000000000004,32.75000000000001,31.020000000000003
27,26.10000000000001,32.75000000000001,29.000000000000007,29.400000000000006,32.25000000000001,32.60000000000001,36.00000000000001,27.30000000000001,32.050000000000004,32.75000000000001,31.020000000000003
28,26.10000000000001,34.0,29.000000000000007,29.400000000000013,33.300000000000004,32.60000000000001,36.00000000000001,31.150000000000006,32.050000000000004,32.75000000000001,31.635
29,26.10000000000001,34.0,29.000000000000007,31.80000000000001,33.300000000000004,32.60000000000001,36.00000000000001,31.150000000000013,32.050000000000004,32.75000000000001,31.875000000000007
30,27.20000000000001,34.0,29.000000000000007,31.80000000000001,33.300000000000004,32.60000000000001,36.00000000000001,31.20000000000001,32.050000000000004,32.75000000000001,31.990000000000002
31,27.20000000000001,34.00000000000001,29.000000000000007,31.80000000000001,33.300000000000004,32.60000000000001,36.00000000000001,31.20000000000001,32.050000000000004,32.75000000000001,31.990000000000002
32,27.20000000000001,36.50000000000001,29.000000000000007,31.80000000000001,33.30000000000001,32.60000000000001,36.00000000000001,31.20000000000001,32.050000000000004,32.75000000000001,32.24
33,27.20000000000001,36.50000000000001,29.000000000000007,31.80000000000001,34.35000000000001,32.60000000000001,36.00000000000001,31.20000000000001,32.050000000000004,32.75000000000001,32.34500000000001
34,28.300000000000004,36.50000000000001,29.000000000000007,31.80000000000001,34.35000000000001,32.60000000000001,36.00000000000001,31.20000000000001,32.050000000000004,32.75000000000001,32.455000000000005
35,28.300000000000004,36.50000000000001,29.000000000000007,31.80000000000001,34.35000000000001,32.60000000000001,36.00000000000001,31.20000000000001,32.050000000000004,32.75000000000001,32.455000000000005
36,28.30000000000001,36.50000000000001,29.000000000000007,31.80000000000001,34.35000000000001,32.60000000000001,36.00000000000001,31.20000000000001,32.050000000000004,32.75000000000001,32.455000000000005
37,29.400000000000006,36.50000000000001,29.000000000000007,31.80000000000001,34.35000000000001,32.60000000000001,36.00000000000001,31.20000000000001,32.050000000000004,32.75000000000001,32.565000000000005
38,29.400000000000006,36.50000000000001,29.000000000000007,31.80000000000001,34.35000000000001,33.5,36.00000000000001,31.20000000000001,32.050000000000004,34.0,32.78
39,29.400000000000006,36.50000000000001,29.000000000000007,31.80000000000001,34.35000000000001,33.5,36.00000000000001,31.20000000000001,32.050000000000004,34.00000000000001,32.78
40,29.400000000000006,36.50000000000001,30.000000000000007,31.80000000000001,34.35000000000001,33.50000000000001,36.00000000000001,31.20000000000001,32.050000000000004,35.25,33.00500000000001
41,29.400000000000006,36.50000000000001,32.00000000000001,31.80000000000001,34.35000000000001,33.50000000000001,37.2,31.20000000000001,32.050000000000004,35.25000000000001,33.325
42,29.400000000000006,36.50000000000001,32.00000000000001,31.80000000000001,34.35000000000001,33.50000000000001,37.2,31.20000000000001,32.75000000000001,36.50000000000001,33.52
43,29.400000000000006,36.50000000000001,32.00000000000001,31.80000000000001,34.35000000000001,33.50000000000001,37.2,31.20000000000001,33.2,36.50000000000001,33.565000000000005
44,29.400000000000006,36.50000000000001,32.00000000000001,31.80000000000001,34.35000000000001,33.50000000000001,38.400000000000006,31.20000000000001,33.2,36.50000000000001,33.68500000000001
45,29.400000000000006,36.50000000000001,32.00000000000001,32.400000000000006,34.35000000000001,33.50000000000001,38.400000000000006,31.20000000000001,33.2,36.50000000000001,33.745000000000005
46,29.400000000000006,36.50000000000001,32.00000000000001,33.00000000000001,34.35000000000001,34.400000000000006,39.6,31.20000000000001,33.2,36.50000000000001,34.015
47,29.400000000000006,36.50000000000001,32.00000000000001,33.00000000000001,34.35000000000001,34.400000000000006,39.6,31.20000000000001,34.35,36.50000000000001,34.13000000000001
